table_name	column_index	column_name	column_title	datatype	scale	precision	nullable	default_value	is_auto_inc	fk_table	fk_column_name	is_required	input_type	input_length	onChange	is_data_column	is_display_column	is_key_field	column_text	optionlist_query	url
IJ_hardware	1	hardware_id	Hardware ID	int	8	0	N		Y							N	N				pkDEFAULT
IJ_hardware	2	contact_id	Contact	int	8	0	N		N	contact	contact_id	Y	optionlist			Y	Y	Y	Vendor/creator contact for this hardware	"SELECT contact_id, first_name+' '+last_name+' ('+organization+')' AS 'name' FROM $TB_CONTACT C JOIN $TB_ORGANIZATION O ON ( C.organization_id = O.organization_id ) ORDER BY organization,last_name,first_name"	
IJ_hardware	3	hardware_type_id	Hardware Type	int	8	0	N		N		hardware_type_id	Y	optionlist			Y	Y	Y	Type of hardware	"SELECT hardware_type_id, name FROM $TBIJ_HARDWARE_TYPE ORDER BY name"	
IJ_hardware	4	other_type	Other Hardware Type	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Only fill in if Type is Other		
IJ_hardware	5	make	Make	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Make or Manufacturer of this hardware		
IJ_hardware	6	model	Model	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Model number of this hardware		
IJ_hardware	7	serial_number	Serial Number	varchar	50	0	Y		N			N	text	25		Y	Y	Y	serial number		
IJ_hardware	8	year	Year	varchar	10	0	Y		N			N	text	10		Y	Y	N	Year of manufacture		
IJ_hardware	9	uri	URI	varchar	255	0	Y		N			N	text	75		Y	Y	N	URL for this hardware		SELF
IJ_hardware	10	comment	Comment	varchar	255	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
IJ_hardware	11	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
IJ_hardware	12	created_by_id	Record Created By	int	8	0	N		N	contact	contact_id					N	N				
IJ_hardware	13	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
IJ_hardware	14	modified_by_id	Record Modified By	int	8	0	N		N	contact	contact_id					N	N				
IJ_hardware	15	owner_group_id	Owner Group ID	int	8	0	N	1	N	work_group	work_group_id					N	N				
IJ_hardware	16	record_status	Record Status	char	1	0	N	N	N							N	N				
IJ_software	1	software_id	Software ID	int	8	0	N		Y							N	N				pkDEFAULT
IJ_software	2	contact_id	Contact	int	8	0	N		N	contact	contact_id	Y	optionlist			Y	Y	Y	Vendor/creator contact for this software	"SELECT contact_id, first_name+' '+last_name+' ('+organization+')' AS 'name' FROM $TB_CONTACT C JOIN $TB_ORGANIZATION O ON ( C.organization_id = O.organization_id ) ORDER BY organization,last_name,first_name"	
IJ_software	3	software_type_id	Software Type	int	8	0	N		N		software_type_id	Y	optionlist			Y	Y	Y	Type of software	"SELECT software_type_id, name FROM $TBIJ_SOFTWARE_TYPE ORDER BY name"	
IJ_software	4	other_type	Other Software Type	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Only fill in if Type is Other		
IJ_software	5	name	Name	varchar	50	0	Y		N			Y	text	50		Y	Y	Y	Name of software		
IJ_software	6	version	Version	varchar	50	0	Y		N			N	text	25		Y	Y	Y	Version of software		
IJ_software	7	operating_system	Operating System	varchar	50	0	Y		N			Y	text	25		Y	Y	Y	Operating system the software runs on		
IJ_software	8	year	Year	varchar	10	0	Y		N			N	text	10		Y	Y	N	Year of release		
IJ_software	9	uri	URI	varchar	255	0	Y		N			N	text	75		Y	Y	N	URL for this software		SELF
IJ_software	10	comment	Comment	varchar	255	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
IJ_software	11	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
IJ_software	12	created_by_id	Record Created By	int	8	0	N		N	contact	contact_id					N	N				
IJ_software	13	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
IJ_software	14	modified_by_id	Record Modified By	int	8	0	N		N	contact	contact_id					N	N				
IJ_software	15	owner_group_id	Owner Group ID	int	8	0	N	1	N	work_group	work_group_id					N	N				
IJ_software	16	record_status	Record Status	char	1	0	N	N	N							N	N				
IJ_protocol	1	protocol_id	Protocol ID	int	8	0	N		Y							N	N				pkDEFAULT
IJ_protocol	2	protocol_type_id	Protocol Type	int	8	0	N		N		protocol_type_id	Y	optionlist			Y	Y	N	Classification of this protocol	"SELECT protocol_type_id, name FROM $TBIJ_PROTOCOL_TYPE ORDER BY name"	
IJ_protocol	3	other_type	Other Protocol Type	varchar	50	0	Y		N			N	text	50		Y	Y	N	Only fill in if Type is Other		
IJ_protocol	4	name	Name	varchar	50	0	Y		N			Y	text	50		Y	Y	Y	Name of the protocol		
IJ_protocol	5	abstract	Abstract	text	0	0	Y		N			N	textarea	6		Y	Y	N	Abstract of the protocol		
IJ_protocol	6	protocol	Protocol	text	0	0	Y		N			Y	textarea	6		Y	Y	N	Complete description of the protocol		
IJ_protocol	7	deviations	Deviations	text	0	0	Y		N			N	textarea	6		Y	Y	N	List of deviation from the standard protocol described above		
IJ_protocol	8	comment	Comment	varchar	255	0	Y		N			N	textarea	4		Y	Y	N	Additional comments		
IJ_protocol	9	date_created	Date Record Created	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
IJ_protocol	10	created_by_id	Record Created By	int	8	0	N		N	contact	contact_id					N	N				
IJ_protocol	11	date_modified	Date Record Modified	datetime	8	0	N	CURRENT_TIMESTAMP	N							N	N				
IJ_protocol	12	modified_by_id	Record Modified By	int	8	0	N		N	contact	contact_id					N	N				
IJ_protocol	13	owner_group_id	Owner Group ID	int	8	0	N	1	N	work_group	work_group_id					N	N				
IJ_protocol	14	record_status	Record Status	char	1	0	N	N	N							N	N				
IJ_slide_type	1	slide_type_id	Slide Type ID	int	8	0	N		Y							N	N				pkDEFAULT
IJ_slide_type	2	name	Name	varchar	50	0	N		N			Y	text	50		Y	Y	Y	Short name of this slide type		
IJ_slide_type	3	organism_id	Organism	int	8	0	N		N		organism_id	Y	optionlist			Y	Y	N	Organism for this type	"SELECT organism_id, organism_name FROM $TB_ORGANISM ORDER BY sort_order,organism_name"	
IJ_slide_type	4	price	Price	float	8	0	Y		N			N	text	25		Y	Y	N	Arrays Lab price for this slide_type		
